timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file
2025-03-28T18:18:56.452005,none,-256,7851,-2690,14,0,7,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.456158,none,-289,7832,-2681,11,-1,5,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.461253,none,-280,7832,-2654,12,-1,5,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.466299,none,-283,7877,-2701,10,1,5,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.471327,none,-288,7895,-2717,10,1,2,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.476346,none,-329,7898,-2730,7,2,1,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.481363,none,-308,7894,-2712,8,3,0,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.486381,none,-287,7915,-2700,6,5,3,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.490814,none,-292,7929,-2696,7,7,2,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.495831,none,-266,7920,-2673,11,7,3,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.500847,none,-260,7901,-2663,13,7,8,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.505863,none,-253,7901,-2627,12,5,9,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.510885,none,-225,7859,-2611,18,5,8,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.515911,none,-223,7861,-2620,18,4,6,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.520930,none,-249,7864,-2606,24,5,8,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.525954,none,-244,7849,-2638,26,3,3,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.531622,none,-254,7845,-2654,30,1,5,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.536660,none,-244,7867,-2625,34,2,3,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.541721,none,-257,7867,-2646,37,1,1,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.546753,none,-249,7848,-2628,42,3,-1,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.551937,none,-271,7842,-2663,44,1,-5,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.556989,none,-262,7861,-2695,47,2,-7,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.562019,none,-275,7856,-2680,48,3,-10,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.567043,none,-256,7872,-2701,51,5,-15,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.572056,none,-269,7872,-2719,52,4,-16,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.576860,none,-266,7908,-2723,55,8,-18,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.581870,none,-263,7936,-2725,60,7,-19,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.586137,none,-289,7881,-2758,66,9,-15,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.591149,none,-316,7832,-2739,68,10,-10,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.596158,none,-323,7895,-2713,68,12,-9,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.601167,none,-315,7848,-2766,70,13,-12,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.606175,none,-306,7775,-2757,70,13,-6,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.611183,none,-292,7784,-2746,68,12,-2,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.616190,none,-280,7742,-2753,64,11,2,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.621208,none,-299,7761,-2787,64,8,1,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.626227,none,-302,7713,-2763,52,6,6,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.631243,none,-318,7674,-2759,45,6,7,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.636262,none,-333,7686,-2811,38,4,6,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.641280,none,-342,7681,-2771,32,3,9,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
2025-03-28T18:18:56.646298,none,-357,7636,-2757,20,-2,14,user1_non-haptic,audio_user1_non-haptic_20250328_181856.wav
