timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file
2025-04-02T12:02:06.355815,none,380,6745,-5046,95,21,64,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.360984,none,411,6719,-5018,110,26,66,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.366029,none,427,6702,-5022,124,35,68,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.371077,none,452,6721,-5085,134,41,70,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.376110,none,461,6656,-5051,141,47,72,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.381135,none,518,6535,-5038,150,51,77,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.386149,none,509,6495,-5113,148,47,76,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.391162,none,522,6433,-5096,137,44,74,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.396178,none,530,6453,-5059,124,40,76,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.401201,none,539,6487,-5082,103,27,68,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.406215,none,563,6489,-5067,92,21,62,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.411228,none,560,6495,-5045,86,16,64,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.416248,none,594,6553,-5022,84,13,62,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.421279,none,502,6602,-4979,92,7,58,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.426308,none,508,6607,-4992,97,6,54,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.431335,none,561,6580,-5015,99,-1,55,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.436362,none,561,6580,-5015,99,-1,55,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.441390,none,549,6568,-5042,104,-13,47,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.446419,none,510,6552,-5036,103,-23,48,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.451459,none,465,6578,-5037,98,-33,44,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.456580,none,452,6647,-5025,98,-39,42,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.461603,none,437,6655,-5035,105,-39,38,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.466621,none,424,6692,-5038,113,-38,37,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.471621,none,428,6700,-5038,129,-34,30,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.476635,none,391,6736,-5041,160,-17,11,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.481647,none,418,6780,-5028,177,-9,0,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.486667,none,406,6744,-5040,201,-3,-7,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.491697,none,449,6709,-5065,225,2,-25,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.496715,none,447,6589,-5077,259,16,-64,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.501734,none,430,6565,-5059,273,21,-95,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.506752,none,439,6508,-5073,285,22,-123,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.511769,none,456,6464,-5075,290,17,-132,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.516787,none,431,6382,-5053,288,5,-145,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.521794,none,418,6372,-5064,284,-2,-147,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.526813,none,410,6387,-5069,281,-5,-147,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.531838,none,392,6424,-5133,277,-15,-151,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.536854,none,353,6491,-5181,277,-27,-158,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.541870,none,306,6499,-5193,275,-33,-162,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.546894,none,285,6483,-5207,274,-36,-162,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.551917,none,289,6499,-5249,271,-39,-163,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.557086,none,231,6532,-5317,264,-37,-157,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.562107,none,215,6538,-5352,259,-31,-150,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.567125,none,161,6554,-5386,256,-27,-143,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.572149,none,122,6575,-5420,253,-19,-135,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.577171,none,130,6600,-5455,262,1,-124,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.582197,none,151,6602,-5473,266,12,-118,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
2025-04-02T12:02:06.587219,none,150,6598,-5462,269,22,-117,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav
