timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file,group_index
2025-04-02 11:55:47.248830,none,-1036,7633,-3393,12,3,-8,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.253853,none,-1026,7614,-3399,18,11,-6,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.258877,none,-1024,7583,-3401,17,16,-4,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.263898,none,-1046,7549,-3439,4,27,1,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.268918,none,-1079,7550,-3491,0,33,0,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.273972,none,-1155,7516,-3492,-6,38,2,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.279101,none,-1146,7469,-3539,-7,49,-7,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.284295,cross,-863,7865,-3370,15,50,-17,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.289387,cross,-940,7471,-3243,77,35,-38,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.294196,cross,-1118,6922,-3470,99,38,-111,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.299139,cross,-1050,6749,-3591,46,50,-112,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.304201,cross,-1064,7104,-3649,-28,60,-111,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.309233,cross,-1031,7193,-3690,-38,59,-117,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.314268,cross,-959,7171,-3685,-49,50,-130,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.319584,cross,-921,7256,-3461,-66,-4,-153,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.324627,cross,-1080,7175,-3540,-79,-29,-149,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.329720,cross,-1082,7174,-3547,-107,-36,-143,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.334882,cross,-1159,7360,-3563,-135,-45,-123,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.339770,cross,-1263,7664,-3598,-145,-44,-95,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.344838,cross,-1185,7747,-3559,-136,-48,-81,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.349954,cross,-1212,7747,-3476,-129,-56,-64,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.355061,cross,-1244,7719,-3427,-126,-62,-51,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.360116,cross,-1304,7816,-3379,-122,-61,-22,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.365143,cross,-1276,7878,-3382,-109,-64,-7,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
