timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file,group_index
2025-04-02 12:02:08.779881,none,-391,5292,-6246,-50,-5,-43,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.785227,cross,-318,5903,-6052,-81,-12,-25,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.790326,cross,-613,5456,-6120,-57,-20,-6,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.795407,cross,-453,4730,-6385,-98,4,-66,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.800463,cross,-182,5244,-6191,-148,3,-86,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.805146,cross,-342,5316,-6143,-166,-24,-86,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.810241,cross,-362,5296,-6137,-190,-29,-76,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.815303,cross,-407,5337,-6115,-210,-32,-71,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.820385,cross,-404,5476,-6102,-223,-29,-68,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.825533,cross,-369,5682,-6108,-221,-26,-62,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.830613,cross,-396,5799,-6105,-214,-30,-63,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.835708,cross,-475,5829,-6108,-206,-25,-61,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.841031,cross,-473,5868,-6234,-204,-11,-50,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.846108,cross,-447,5929,-6189,-203,-8,-42,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.851193,cross,-448,5976,-6198,-201,-7,-32,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.856288,cross,-427,6057,-6190,-192,-4,-20,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.861110,cross,-423,6060,-6078,-169,-5,-2,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.866194,cross,-473,6010,-6051,-155,-7,7,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.871285,cross,-474,5986,-6064,-142,-7,17,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.876615,cross,-433,5927,-6055,-132,-6,25,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.882363,cross,-434,5821,-5998,-112,-12,43,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.887632,cross,-437,5792,-6006,-110,-16,50,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.892222,cross,-435,5802,-5969,-100,-15,58,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.897313,cross,-443,5877,-5936,-86,-18,71,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.902377,cross,-423,5894,-5883,-71,-17,75,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.907553,cross,-442,6003,-5880,-56,-16,73,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.913096,cross,-404,6050,-5859,-22,-20,75,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.918164,cross,-409,6100,-5924,-1,-20,76,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.923205,cross,-382,6142,-5926,18,-18,76,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.928254,cross,-406,6201,-5938,33,-13,81,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.933334,cross,-472,6320,-5967,70,-7,98,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.937739,cross,-458,6320,-5988,88,-2,106,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.941972,cross,-438,6290,-5980,106,3,110,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.947038,cross,-376,6300,-5967,125,14,111,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.952240,cross,-370,6288,-5920,141,23,113,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.957414,cross,-340,6243,-5909,180,39,98,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.962493,none,-306,6170,-5888,197,44,89,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.966634,none,-301,6012,-5898,209,49,77,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.972224,none,-277,5862,-5889,217,46,66,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.977383,none,-311,5453,-5972,212,48,33,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.982476,none,-307,5089,-6064,185,47,4,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.987565,none,-55,5187,-5978,152,40,-19,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.992760,none,-515,5435,-5883,158,-2,13,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:08.997819,none,-591,5166,-6033,141,6,13,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.002918,none,-517,5064,-6156,106,17,6,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.007988,none,-363,5056,-6213,74,21,-3,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.013057,none,-218,5171,-6180,37,0,-9,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.018147,none,-316,5169,-6172,26,-16,-6,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.023246,none,-480,5173,-6163,8,-21,-2,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.028349,none,-501,5234,-6250,-12,-22,7,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.033414,none,-379,5394,-6294,-50,-27,14,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,2
2025-04-02 12:02:09.289737,none,-361,5609,-6094,10,15,0,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.294803,none,-360,5573,-6066,6,9,-3,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.299893,none,-359,5580,-6038,-1,11,-6,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.305028,none,-379,5572,-6100,-16,7,-9,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.309827,none,-419,5588,-6113,-23,9,-8,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.314032,none,-407,5581,-6127,-31,8,-9,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.318957,none,-441,5578,-6134,-40,11,-9,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.324036,none,-457,5520,-6158,-49,12,-8,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.329186,none,-348,5582,-6130,-76,13,-11,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.333845,none,-379,5744,-6001,-76,9,-5,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.338936,cross,-179,6393,-5735,-54,-1,8,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.344018,cross,-619,5307,-6022,-4,-8,6,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
2025-04-02 12:02:09.349124,cross,-175,5445,-6047,-83,15,-79,u1up_non-haptic,audio_u1up_non-haptic_20250402_120206.wav,3
