timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file
2025-04-20T18:17:35.266524,cross,-166,6438,-5120,4,8,-3,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.279468,cross,-152,6492,-5080,-7,7,1,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.284698,cross,-174,6478,-5055,-26,6,6,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.289723,cross,-162,6499,-5032,-34,6,8,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.294742,cross,-138,6518,-5025,-37,5,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.299771,cross,-103,6614,-4989,-39,2,23,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.304799,cross,-103,6674,-4961,-33,0,29,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.309819,cross,-100,6658,-4951,-29,0,31,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.314835,cross,-80,6672,-4936,-26,-1,30,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.319800,cross,-84,6691,-4961,-15,0,27,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.324815,cross,-71,6681,-4986,-9,-1,27,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.329661,cross,-55,6674,-4961,-5,-3,24,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.334696,cross,-65,6686,-4983,-1,-1,23,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.339734,cross,-49,6642,-4998,5,2,14,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.344766,cross,-63,6622,-4993,7,0,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.349797,cross,-51,6593,-5040,6,3,9,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.354828,cross,-89,6558,-5017,1,3,6,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.359858,cross,-91,6586,-5024,0,2,2,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.364891,cross,-102,6572,-5066,-2,3,4,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.369923,cross,-120,6597,-5013,-2,2,3,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.375000,cross,-113,6625,-5005,-1,3,7,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.379690,cross,-127,6619,-4991,5,2,10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.384728,cross,-110,6672,-5003,12,0,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.389761,cross,-93,6639,-4998,16,-1,10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.394797,cross,-116,6688,-4973,24,-5,13,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.399829,cross,-120,6673,-4974,36,-4,14,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.404882,cross,-94,6635,-4981,40,-4,15,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.409913,cross,-117,6631,-4988,43,-3,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.414946,cross,-126,6601,-5009,45,-1,10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.419977,cross,-115,6594,-5045,48,-1,4,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.425007,cross,-128,6594,-5020,49,1,4,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.430030,cross,-119,6559,-5018,48,2,8,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.435049,cross,-125,6529,-5044,48,0,5,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.440074,cross,-116,6534,-5074,42,0,0,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.445106,cross,-126,6528,-5062,40,2,0,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.450137,cross,-108,6546,-5024,38,1,-2,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.455160,cross,-117,6546,-5073,40,2,-2,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.460223,cross,-124,6577,-5058,37,2,0,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.465247,cross,-122,6585,-5062,36,3,-1,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.470278,cross,-77,6612,-5027,39,0,5,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.475428,cross,-85,6662,-5004,43,-1,13,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.480497,cross,-69,6688,-5004,47,-4,14,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.485588,cross,-72,6639,-4997,48,-4,13,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.490650,cross,-75,6592,-4998,48,-7,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.495701,cross,-109,6613,-5028,47,-8,9,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.500751,cross,-134,6609,-5031,44,-6,10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.505291,cross,-124,6596,-5060,43,-4,10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.510352,cross,-133,6571,-5024,45,-4,9,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.514789,cross,-116,6535,-5058,41,-4,10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.519850,none,-159,6472,-5099,33,0,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.524917,none,-141,6468,-5094,27,1,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.530058,none,-169,6345,-5123,22,2,9,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.534688,none,-52,5961,-5160,3,9,-10,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.539476,none,68,6666,-5080,-11,8,-16,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.544529,none,-205,6666,-5043,15,-4,32,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.549594,none,-277,6540,-5038,12,2,41,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.554618,none,-265,6477,-5037,5,8,40,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.559672,none,-52,6524,-5054,6,7,39,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.564571,none,6,6505,-5053,9,3,31,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.569637,none,-29,6486,-5010,13,2,24,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.574925,none,-147,6503,-4984,9,2,20,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.579980,none,-135,6544,-5037,0,4,19,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.585034,none,-36,6618,-4985,1,6,15,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.590022,none,-7,6582,-5010,4,0,12,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.595089,none,-112,6545,-5060,6,-1,11,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.600160,none,-171,6558,-5076,-4,5,13,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.605206,none,-158,6585,-5078,-8,5,15,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.610186,none,-95,6586,-5077,-3,8,17,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.615257,none,-66,6573,-5072,-4,11,16,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.620368,none,-82,6565,-5023,2,8,16,user1,user1_20250420_181733.wav
2025-04-20T18:17:35.625410,none,-114,6575,-5009,6,7,17,user1,user1_20250420_181733.wav
