timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-09T20:27:10.774987,none,-337,8188,-991,-2,6,8,user1
2025-03-09T20:27:10.779014,none,-329,8167,-972,-6,4,8,user1
2025-03-09T20:27:10.783037,none,-321,8183,-999,-6,2,9,user1
2025-03-09T20:27:10.787067,none,-352,8168,-959,-8,0,6,user1
2025-03-09T20:27:10.791230,none,-357,8196,-964,-6,-1,10,user1
2025-03-09T20:27:10.795259,none,-329,8236,-957,-5,-2,6,user1
2025-03-09T20:27:10.799611,none,-350,8244,-973,-2,-3,9,user1
2025-03-09T20:27:10.803667,none,-368,8225,-944,0,-4,7,user1
2025-03-09T20:27:10.808227,none,-337,8224,-892,0,-3,10,user1
2025-03-09T20:27:10.812577,none,-333,8214,-938,3,-3,8,user1
2025-03-09T20:27:10.816909,none,-352,8229,-928,4,-2,8,user1
2025-03-09T20:27:10.821203,none,-347,8216,-941,4,-2,5,user1
2025-03-09T20:27:10.825234,none,-356,8186,-922,3,0,5,user1
2025-03-09T20:27:10.829557,none,-342,8189,-952,5,1,4,user1
2025-03-09T20:27:10.833943,none,-357,8166,-970,0,2,4,user1
2025-03-09T20:27:10.838087,none,-373,8187,-961,5,3,1,user1
2025-03-09T20:27:10.842647,none,-368,8187,-972,5,3,5,user1
2025-03-09T20:27:10.846703,none,-374,8177,-980,4,5,5,user1
2025-03-09T20:27:10.850735,none,-345,8165,-978,1,6,2,user1
2025-03-09T20:27:10.854984,none,-354,8161,-1005,1,5,3,user1
2025-03-09T20:27:10.859077,none,-347,8170,-968,0,4,7,user1
2025-03-09T20:27:10.863677,none,-359,8156,-999,-1,1,1,user1
2025-03-09T20:27:10.867707,none,-341,8155,-1004,-2,1,4,user1
2025-03-09T20:27:10.872109,none,-365,8198,-984,-4,0,4,user1
2025-03-09T20:27:10.876550,none,-336,8197,-989,-6,-2,6,user1
2025-03-09T20:27:10.880625,none,-352,8197,-1004,-5,-2,4,user1
2025-03-09T20:27:10.885370,none,-360,8210,-980,-3,-3,5,user1
2025-03-09T20:27:10.889817,none,-345,8212,-975,-5,0,6,user1
2025-03-09T20:27:10.894223,none,-346,8192,-968,0,-2,5,user1
2025-03-09T20:27:10.898741,none,-353,8203,-962,0,-1,6,user1
2025-03-09T20:27:10.902765,none,-367,8193,-940,1,0,2,user1
2025-03-09T20:27:10.906795,none,-362,8197,-960,1,3,2,user1
2025-03-09T20:27:10.911069,none,-360,8187,-948,2,2,1,user1
2025-03-09T20:27:10.915101,none,-384,8211,-970,2,4,0,user1
2025-03-09T20:27:10.919636,none,-359,8185,-960,0,5,2,user1
2025-03-09T20:27:10.923768,none,-360,8200,-973,1,6,2,user1
2025-03-09T20:27:10.927800,none,-351,8189,-945,1,8,3,user1
2025-03-09T20:27:10.931926,none,-354,8193,-959,0,7,2,user1
2025-03-09T20:27:10.936316,none,-362,8255,-980,3,6,0,user1
2025-03-09T20:27:10.940824,none,-336,8217,-989,6,3,-2,user1
2025-03-09T20:27:10.945422,none,-343,8221,-959,6,3,0,user1
2025-03-09T20:27:10.949444,none,-378,8177,-998,5,2,2,user1
2025-03-09T20:27:10.953500,none,-375,8178,-981,3,2,0,user1
2025-03-09T20:27:10.957674,none,-348,8195,-1006,0,0,1,user1
2025-03-09T20:27:10.962143,none,-325,8274,-974,-2,-2,8,user1
2025-03-09T20:27:10.966300,cross,-300,8661,-913,9,-5,24,user1
2025-03-09T20:27:10.970539,cross,-326,7912,-951,16,-8,48,user1
2025-03-09T20:27:10.975032,cross,-449,7877,-1037,-1,4,-6,user1
2025-03-09T20:27:10.979060,cross,-335,8090,-956,-7,4,-24,user1
2025-03-09T20:27:10.983223,cross,-430,8145,-994,15,-6,-5,user1
2025-03-09T20:27:10.987510,cross,-375,8140,-1049,9,-4,16,user1
2025-03-09T20:27:10.991551,cross,-358,8201,-1001,-4,0,19,user1
2025-03-09T20:27:10.996010,cross,-313,8250,-974,-10,-2,18,user1
2025-03-09T20:27:11.000069,cross,-316,8248,-925,-7,-2,12,user1
2025-03-09T20:27:11.004604,cross,-355,8231,-918,4,2,9,user1
2025-03-09T20:27:11.008657,cross,-374,8255,-939,10,3,7,user1
2025-03-09T20:27:11.012689,cross,-387,8245,-981,11,4,0,user1
2025-03-09T20:27:11.017065,cross,-344,8231,-990,11,6,-3,user1
2025-03-09T20:27:11.021108,cross,-340,8169,-1005,9,5,-5,user1
2025-03-09T20:27:11.025141,cross,-384,8154,-971,3,5,-1,user1
2025-03-09T20:27:11.029606,cross,-396,8178,-990,0,7,9,user1
2025-03-09T20:27:11.033709,cross,-350,8212,-998,0,4,14,user1
2025-03-09T20:27:11.037740,cross,-346,8210,-1003,3,4,17,user1
2025-03-09T20:27:11.042074,cross,-353,8200,-996,9,1,14,user1
2025-03-09T20:27:11.046256,cross,-374,8149,-983,6,2,15,user1
2025-03-09T20:27:11.050300,cross,-351,8184,-994,6,2,18,user1
2025-03-09T20:27:11.054331,cross,-333,8215,-998,9,0,16,user1
2025-03-09T20:27:11.058363,cross,-365,8225,-976,10,-2,16,user1
2025-03-09T20:27:11.062502,cross,-338,8184,-1008,13,-3,15,user1
2025-03-09T20:27:11.066534,cross,-347,8234,-986,13,-3,21,user1
2025-03-09T20:27:11.070908,cross,-350,8226,-1007,16,-6,18,user1
2025-03-09T20:27:11.075452,cross,-360,8218,-967,16,-5,19,user1
2025-03-09T20:27:11.079552,cross,-374,8199,-972,20,-6,19,user1
2025-03-09T20:27:11.083580,cross,-370,8206,-943,16,-4,18,user1
2025-03-09T20:27:11.088069,cross,-359,8190,-977,18,-2,16,user1
2025-03-09T20:27:11.092142,cross,-359,8213,-988,20,-1,18,user1
2025-03-09T20:27:11.096314,cross,-341,8161,-951,18,1,14,user1
2025-03-09T20:27:11.100566,cross,-335,8158,-951,18,2,17,user1
2025-03-09T20:27:11.104929,cross,-334,8115,-947,12,1,16,user1
2025-03-09T20:27:11.109237,cross,-354,8169,-988,8,4,19,user1
2025-03-09T20:27:11.120388,cross,-347,8203,-996,8,5,21,user1
2025-03-09T20:27:11.124912,cross,-331,8167,-1003,10,4,19,user1
2025-03-09T20:27:11.128947,cross,-347,8149,-1002,9,3,17,user1
2025-03-09T20:27:11.133382,none,-364,8149,-1020,6,0,19,user1
2025-03-09T20:27:11.137820,none,-338,8165,-1004,2,1,16,user1
2025-03-09T20:27:11.141878,none,-370,8156,-1003,0,1,14,user1
2025-03-09T20:27:11.146415,none,-375,8135,-1023,-1,0,12,user1
