timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-07T11:26:18.054386,none,-544,8173,-969,-4,5,16,user1
2025-03-07T11:26:18.059424,none,-545,8184,-957,-3,10,13,user1
2025-03-07T11:26:18.064127,none,-522,8172,-966,-2,12,7,user1
2025-03-07T11:26:18.069155,none,-502,8162,-987,0,12,5,user1
2025-03-07T11:26:18.074183,none,-534,8151,-977,3,13,4,user1
2025-03-07T11:26:18.079211,none,-535,8181,-943,2,14,3,user1
2025-03-07T11:26:18.084440,none,-542,8141,-943,0,7,5,user1
2025-03-07T11:26:18.089547,none,-535,8136,-976,0,5,8,user1
2025-03-07T11:26:18.094582,none,-544,8131,-966,-4,0,8,user1
2025-03-07T11:26:18.099624,none,-541,8098,-951,-8,0,8,user1
2025-03-07T11:26:18.104661,none,-534,8147,-930,-12,-5,13,user1
2025-03-07T11:26:18.109270,none,-557,8153,-934,-9,-7,18,user1
2025-03-07T11:26:18.114297,none,-536,8171,-940,-8,-6,17,user1
2025-03-07T11:26:18.119317,none,-524,8165,-946,-7,-4,19,user1
2025-03-07T11:26:18.124342,none,-529,8159,-952,-1,-1,25,user1
2025-03-07T11:26:18.129393,none,-524,8158,-927,-1,0,21,user1
2025-03-07T11:26:18.133841,none,-550,8132,-959,-1,5,16,user1
2025-03-07T11:26:18.138430,none,-544,8118,-999,-5,4,15,user1
2025-03-07T11:26:18.143482,none,-523,8127,-958,-9,9,15,user1
2025-03-07T11:26:18.148520,none,-518,8098,-954,-19,14,11,user1
2025-03-07T11:26:18.153555,none,-492,8141,-943,-24,19,12,user1
2025-03-07T11:26:18.158606,none,-468,8129,-899,-27,19,13,user1
2025-03-07T11:26:18.163517,none,-496,8159,-928,-23,19,16,user1
2025-03-07T11:26:18.168594,none,-505,8227,-889,-13,16,14,user1
2025-03-07T11:26:18.173679,none,-480,8244,-890,-6,15,14,user1
2025-03-07T11:26:18.177933,none,-464,8231,-873,-1,15,9,user1
2025-03-07T11:26:18.183175,none,-507,8205,-862,7,12,8,user1
2025-03-07T11:26:18.188222,none,-458,8224,-855,10,9,5,user1
2025-03-07T11:26:18.193311,none,-445,8168,-883,13,-1,1,user1
2025-03-07T11:26:18.198358,none,-412,8165,-876,12,-8,1,user1
2025-03-07T11:26:18.203403,none,-464,8106,-884,9,-13,0,user1
2025-03-07T11:26:18.208449,none,-498,8139,-925,0,-19,-2,user1
2025-03-07T11:26:18.213483,none,-524,8104,-932,-7,-18,0,user1
2025-03-07T11:26:18.218518,none,-534,8100,-952,-13,-16,0,user1
2025-03-07T11:26:18.223548,none,-530,8137,-942,-19,-14,4,user1
2025-03-07T11:26:18.228586,none,-540,8187,-945,-21,-4,9,user1
2025-03-07T11:26:18.233628,none,-548,8237,-951,-18,0,11,user1
2025-03-07T11:26:18.238672,none,-560,8196,-953,-12,6,10,user1
2025-03-07T11:26:18.243715,none,-550,8190,-932,-2,8,9,user1
2025-03-07T11:26:18.248751,none,-508,8183,-923,9,13,8,user1
2025-03-07T11:26:18.253000,none,-505,8167,-940,13,16,4,user1
2025-03-07T11:26:18.258043,none,-519,8175,-913,14,20,0,user1
2025-03-07T11:26:18.263097,none,-496,8167,-911,17,18,-2,user1
2025-03-07T11:26:18.268160,none,-481,8140,-905,17,18,-6,user1
2025-03-07T11:26:18.273290,none,-438,8162,-876,17,14,-13,user1
2025-03-07T11:26:18.278327,none,-486,8154,-924,13,12,-17,user1
2025-03-07T11:26:18.283586,none,-491,8148,-945,8,8,-19,user1
2025-03-07T11:26:18.288640,none,-496,8109,-930,0,-1,-21,user1
2025-03-07T11:26:18.292823,none,-503,8119,-931,-5,-7,-20,user1
2025-03-07T11:26:18.297855,none,-518,8127,-924,-6,-10,-15,user1
2025-03-07T11:26:18.302890,none,-532,8157,-946,-8,-10,-13,user1
2025-03-07T11:26:18.307924,none,-531,8168,-952,-7,-10,-8,user1
2025-03-07T11:26:18.312959,none,-541,8204,-936,-7,-7,-4,user1
2025-03-07T11:26:18.317981,none,-550,8184,-952,-9,-3,-5,user1
2025-03-07T11:26:18.322996,none,-565,8189,-948,-11,-4,-2,user1
2025-03-07T11:26:18.328012,none,-584,8200,-936,-13,-3,0,user1
2025-03-07T11:26:18.333035,none,-561,8188,-916,-11,0,2,user1
2025-03-07T11:26:18.338118,none,-568,8201,-939,-10,-1,3,user1
2025-03-07T11:26:18.343143,none,-537,8216,-945,-6,-2,7,user1
2025-03-07T11:26:18.348166,none,-546,8136,-946,-5,-3,13,user1
2025-03-07T11:26:18.353183,none,-561,8159,-966,-5,-2,15,user1
2025-03-07T11:26:18.358199,none,-540,8172,-965,-11,-1,14,user1
2025-03-07T11:26:18.363225,none,-569,8156,-960,-13,0,12,user1
2025-03-07T11:26:18.368246,none,-567,8210,-956,-16,1,11,user1
2025-03-07T11:26:18.373266,none,-534,8220,-936,-11,5,11,user1
2025-03-07T11:26:18.378292,none,-525,8236,-945,-8,4,7,user1
2025-03-07T11:26:18.383440,none,-555,8223,-932,-3,7,2,user1
2025-03-07T11:26:18.388455,none,-538,8218,-926,3,13,-7,user1
2025-03-07T11:26:18.393473,none,-528,8222,-938,4,14,-13,user1
2025-03-07T11:26:18.398497,none,-522,8243,-932,5,14,-18,user1
2025-03-07T11:26:18.403523,none,-524,8198,-905,7,16,-18,user1
2025-03-07T11:26:18.408541,none,-569,8204,-885,13,18,-20,user1
2025-03-07T11:26:18.413599,none,-549,8176,-912,10,17,-16,user1
2025-03-07T11:26:18.418663,none,-584,8203,-940,10,16,-16,user1
2025-03-07T11:26:18.423817,none,-576,8192,-920,7,15,-14,user1
2025-03-07T11:26:18.428857,none,-566,8190,-890,4,10,-6,user1
2025-03-07T11:26:18.433880,none,-551,8205,-906,7,11,-1,user1
2025-03-07T11:26:18.438482,none,-547,8189,-917,7,4,0,user1
2025-03-07T11:26:18.443516,none,-539,8197,-889,9,1,4,user1
2025-03-07T11:26:18.448398,none,-539,8183,-913,4,-6,10,user1
2025-03-07T11:26:18.453436,none,-535,8170,-929,2,-7,9,user1
2025-03-07T11:26:18.458498,none,-518,8187,-942,1,-8,10,user1
2025-03-07T11:26:18.463547,none,-545,8186,-926,2,-10,11,user1
2025-03-07T11:26:18.468584,none,-562,8226,-927,6,-4,2,user1
2025-03-07T11:26:18.473122,none,-566,8217,-968,10,-2,-4,user1
2025-03-07T11:26:18.478174,none,-554,8209,-952,11,1,-6,user1
2025-03-07T11:26:18.483384,none,-525,8170,-979,13,7,-11,user1
2025-03-07T11:26:18.488315,none,-550,8151,-946,12,13,-17,user1
2025-03-07T11:26:18.493351,none,-573,8168,-969,8,15,-17,user1
2025-03-07T11:26:18.498393,none,-588,8184,-941,9,19,-20,user1
2025-03-07T11:26:18.503465,none,-580,8162,-934,8,21,-18,user1
2025-03-07T11:26:18.508510,none,-556,8184,-941,12,23,-17,user1
2025-03-07T11:26:18.513558,none,-585,8233,-918,19,26,-13,user1
2025-03-07T11:26:18.518011,none,-574,8206,-901,25,23,-12,user1
2025-03-07T11:26:18.523068,none,-538,8233,-884,33,22,-14,user1
2025-03-07T11:26:18.528115,none,-539,8244,-888,39,22,-15,user1
2025-03-07T11:26:18.532492,none,-542,8192,-911,47,16,-17,user1
2025-03-07T11:26:18.537548,none,-541,8187,-918,51,10,-20,user1
2025-03-07T11:26:18.542599,none,-560,8202,-917,54,6,-24,user1
2025-03-07T11:26:18.547635,none,-563,8170,-921,56,5,-28,user1
2025-03-07T11:26:18.552590,none,-585,8142,-962,50,6,-31,user1
2025-03-07T11:26:18.557636,none,-576,8139,-987,46,5,-32,user1
2025-03-07T11:26:18.562682,none,-561,8131,-1008,37,5,-31,user1
2025-03-07T11:26:18.567211,none,-577,8133,-998,32,3,-28,user1
2025-03-07T11:26:18.572364,none,-580,8122,-986,19,6,-11,user1
2025-03-07T11:26:18.577403,none,-569,8151,-1007,16,6,-2,user1
2025-03-07T11:26:18.582710,none,-599,8130,-981,9,9,6,user1
2025-03-07T11:26:18.587828,none,-596,8119,-968,0,9,13,user1
2025-03-07T11:26:18.592877,none,-557,8157,-948,-10,7,28,user1
2025-03-07T11:26:18.597929,none,-531,8152,-982,-14,6,35,user1
2025-03-07T11:26:18.602977,none,-545,8160,-969,-18,5,37,user1
2025-03-07T11:26:18.608016,none,-552,8168,-962,-19,4,42,user1
2025-03-07T11:26:18.613046,none,-534,8192,-901,-21,2,41,user1
2025-03-07T11:26:18.618072,none,-548,8179,-928,-17,3,38,user1
2025-03-07T11:26:18.623153,none,-509,8220,-937,-15,5,30,user1
2025-03-07T11:26:18.628403,none,-550,8242,-933,-5,5,23,user1
2025-03-07T11:26:18.633461,none,-552,8219,-928,6,6,14,user1
2025-03-07T11:26:18.638504,none,-556,8264,-932,14,10,8,user1
2025-03-07T11:26:18.643544,none,-558,8246,-941,19,13,2,user1
2025-03-07T11:26:18.648574,none,-557,8172,-976,31,20,-9,user1
2025-03-07T11:26:18.653607,none,-540,8165,-972,31,21,-14,user1
2025-03-07T11:26:18.658318,none,-540,8169,-958,35,21,-15,user1
2025-03-07T11:26:18.663356,none,-537,8133,-946,33,24,-16,user1
2025-03-07T11:26:18.668392,none,-542,8114,-941,33,23,-10,user1
2025-03-07T11:26:18.673420,none,-578,8090,-933,31,22,-7,user1
2025-03-07T11:26:18.678450,none,-557,8126,-925,25,18,-1,user1
2025-03-07T11:26:18.683727,none,-560,8130,-928,18,15,0,user1
2025-03-07T11:26:18.688829,none,-524,8143,-909,14,10,8,user1
2025-03-07T11:26:18.693871,none,-524,8164,-941,13,5,11,user1
2025-03-07T11:26:18.698904,none,-548,8126,-950,7,2,13,user1
2025-03-07T11:26:18.703938,none,-522,8129,-942,3,-1,17,user1
2025-03-07T11:26:18.708976,none,-561,8156,-956,-2,-5,17,user1
2025-03-07T11:26:18.714020,none,-551,8151,-951,-7,-6,14,user1
2025-03-07T11:26:18.719065,none,-557,8171,-946,-9,-8,17,user1
2025-03-07T11:26:18.724099,none,-546,8203,-940,-6,-11,16,user1
2025-03-07T11:26:18.729145,none,-537,8208,-952,0,-11,14,user1
2025-03-07T11:26:18.734181,none,-541,8234,-966,5,-10,9,user1
2025-03-07T11:26:18.739221,none,-555,8230,-957,8,-10,9,user1
2025-03-07T11:26:18.744328,none,-567,8236,-965,18,-6,1,user1
2025-03-07T11:26:18.748592,none,-603,8155,-1004,14,-3,0,user1
2025-03-07T11:26:18.753637,none,-584,8155,-1012,11,0,1,user1
2025-03-07T11:26:18.758678,none,-600,8159,-1012,7,4,1,user1
2025-03-07T11:26:18.763717,none,-570,8127,-979,4,7,7,user1
2025-03-07T11:26:18.768758,none,-576,8146,-983,-5,9,11,user1
2025-03-07T11:26:18.773800,none,-558,8112,-995,-10,12,19,user1
2025-03-07T11:26:18.778838,none,-533,8141,-981,-14,9,20,user1
2025-03-07T11:26:18.784293,none,-551,8173,-991,-20,6,24,user1
2025-03-07T11:26:18.789269,none,-536,8159,-964,-19,5,25,user1
2025-03-07T11:26:18.794313,none,-569,8152,-940,-18,2,26,user1
2025-03-07T11:26:18.799347,none,-553,8171,-958,-16,0,27,user1
2025-03-07T11:26:18.804437,none,-553,8199,-942,-18,-1,23,user1
2025-03-07T11:26:18.809484,none,-528,8220,-931,-14,-1,18,user1
2025-03-07T11:26:18.813954,none,-541,8194,-915,-10,-1,16,user1
2025-03-07T11:26:18.818982,none,-537,8218,-933,-7,-2,13,user1
2025-03-07T11:26:18.824006,none,-544,8213,-946,-3,-2,8,user1
2025-03-07T11:26:18.829056,none,-554,8177,-965,1,-3,5,user1
2025-03-07T11:26:18.833702,none,-561,8209,-964,6,0,4,user1
2025-03-07T11:26:18.838847,none,-592,8183,-976,9,4,4,user1
2025-03-07T11:26:18.843895,none,-603,8178,-988,10,2,0,user1
2025-03-07T11:26:18.848937,none,-561,8157,-981,14,4,6,user1
2025-03-07T11:26:18.853992,none,-553,8174,-973,17,6,5,user1
2025-03-07T11:26:18.859038,none,-543,8134,-980,13,3,6,user1
2025-03-07T11:26:18.864077,none,-558,8173,-937,12,3,9,user1
2025-03-07T11:26:18.869107,none,-547,8147,-975,9,1,9,user1
2025-03-07T11:26:18.874130,none,-544,8159,-997,8,0,9,user1
2025-03-07T11:26:18.879155,none,-577,8197,-966,10,0,7,user1
2025-03-07T11:26:18.884428,none,-581,8162,-960,14,4,12,user1
2025-03-07T11:26:18.889484,none,-597,8185,-982,15,5,12,user1
2025-03-07T11:26:18.894525,none,-599,8152,-992,13,7,10,user1
2025-03-07T11:26:18.899566,none,-568,8165,-997,12,10,9,user1
2025-03-07T11:26:18.904595,none,-567,8134,-979,11,11,11,user1
2025-03-07T11:26:18.909619,none,-587,8148,-983,9,13,7,user1
2025-03-07T11:26:18.914652,none,-584,8132,-975,6,14,6,user1
2025-03-07T11:26:18.919263,none,-569,8151,-985,6,11,7,user1
2025-03-07T11:26:18.923852,none,-545,8162,-969,0,10,7,user1
2025-03-07T11:26:18.928971,none,-555,8176,-943,-2,9,7,user1
2025-03-07T11:26:18.934005,none,-549,8170,-969,-4,6,5,user1
