timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-09T20:24:06.770220,none,-215,8118,1088,1,0,9,user1
2025-03-09T20:24:06.774653,none,-227,8132,1086,2,3,8,user1
2025-03-09T20:24:06.778675,none,-221,8188,1094,0,1,8,user1
2025-03-09T20:24:06.782741,none,-206,8149,1101,1,2,11,user1
2025-03-09T20:24:06.786827,none,-204,8152,1109,4,1,8,user1
2025-03-09T20:24:06.791394,none,-207,8111,1086,0,2,9,user1
2025-03-09T20:24:06.795920,none,-202,8083,1105,1,1,9,user1
2025-03-09T20:24:06.800056,none,-179,8097,1100,3,2,9,user1
2025-03-09T20:24:06.804385,none,-184,8148,1108,1,3,6,user1
2025-03-09T20:24:06.808428,none,-146,8139,1118,2,3,10,user1
2025-03-09T20:24:06.812458,none,-162,8166,1105,4,1,7,user1
2025-03-09T20:24:06.816588,none,-170,8128,1100,1,1,7,user1
2025-03-09T20:24:06.820623,none,-155,8117,1086,2,1,7,user1
2025-03-09T20:24:06.824655,none,-155,8133,1076,2,1,9,user1
2025-03-09T20:24:06.828779,none,-142,8136,1102,2,0,9,user1
2025-03-09T20:24:06.832877,none,-141,8170,1107,1,3,7,user1
2025-03-09T20:24:06.836909,none,-137,8194,1078,1,2,8,user1
2025-03-09T20:24:06.841363,none,-135,8199,1122,1,1,7,user1
2025-03-09T20:24:06.845762,none,-128,8136,1091,2,2,7,user1
2025-03-09T20:24:06.849790,none,-138,8124,1089,2,2,5,user1
2025-03-09T20:24:06.854059,none,-117,8103,1102,1,1,7,user1
2025-03-09T20:24:06.858089,none,-124,8122,1121,2,2,9,user1
2025-03-09T20:24:06.862136,none,-133,8145,1118,1,1,8,user1
2025-03-09T20:24:06.866607,none,-132,8160,1137,1,1,7,user1
2025-03-09T20:24:06.870635,none,-144,8139,1100,2,1,9,user1
2025-03-09T20:24:06.875149,none,-102,8152,1106,0,0,8,user1
2025-03-09T20:24:06.879179,none,-130,8107,1103,1,2,9,user1
2025-03-09T20:24:06.883590,none,-133,8097,1107,1,1,6,user1
2025-03-09T20:24:06.887612,none,-109,8142,1063,2,1,7,user1
2025-03-09T20:24:06.891851,none,-94,8136,1109,1,2,6,user1
2025-03-09T20:24:06.896123,none,-101,8144,1108,0,2,6,user1
2025-03-09T20:24:06.900146,none,-140,8132,1100,1,0,8,user1
2025-03-09T20:24:06.904175,none,-116,8134,1092,1,2,6,user1
2025-03-09T20:24:06.908207,none,-114,8118,1093,1,2,7,user1
2025-03-09T20:24:06.912682,none,-134,8122,1097,1,4,8,user1
2025-03-09T20:24:06.917230,none,-124,8162,1126,2,3,6,user1
2025-03-09T20:24:06.921719,none,-143,8149,1103,1,1,6,user1
2025-03-09T20:24:06.926192,none,-136,8152,1119,0,2,8,user1
2025-03-09T20:24:06.930223,none,-150,8108,1083,1,0,5,user1
2025-03-09T20:24:06.934254,none,-151,8102,1072,2,1,6,user1
2025-03-09T20:24:06.938430,none,-146,8099,1072,0,3,7,user1
2025-03-09T20:24:06.942480,none,-163,8093,1076,1,0,8,user1
2025-03-09T20:24:06.946919,none,-180,8121,1105,0,1,9,user1
2025-03-09T20:24:06.950952,none,-171,8150,1091,0,3,4,user1
2025-03-09T20:24:06.954985,none,-153,8147,1072,3,2,7,user1
2025-03-09T20:24:06.959028,none,-199,8142,1094,0,0,9,user1
2025-03-09T20:24:06.963547,none,-185,8121,1080,0,2,8,user1
2025-03-09T20:24:06.967654,none,-181,8118,1098,-1,0,5,user1
2025-03-09T20:24:06.971982,none,-190,8147,1085,0,2,6,user1
2025-03-09T20:24:06.976010,none,-185,8150,1093,1,3,8,user1
2025-03-09T20:24:06.980165,none,-177,8136,1082,2,2,6,user1
2025-03-09T20:24:06.984659,none,-199,8145,1084,0,0,8,user1
2025-03-09T20:24:06.989162,none,-180,8105,1105,3,3,5,user1
2025-03-09T20:24:06.993187,none,-181,8116,1099,0,1,8,user1
2025-03-09T20:24:06.997211,none,-168,8142,1093,0,1,7,user1
2025-03-09T20:24:07.001411,none,-176,8134,1118,1,1,8,user1
2025-03-09T20:24:07.005442,none,-218,8149,1106,2,3,9,user1
2025-03-09T20:24:07.009768,none,-190,8156,1094,3,1,8,user1
2025-03-09T20:24:07.013792,none,-162,8130,1107,2,1,7,user1
2025-03-09T20:24:07.017821,none,-204,8117,1124,0,1,8,user1
2025-03-09T20:24:07.022259,none,-196,8098,1089,1,1,6,user1
2025-03-09T20:24:07.026294,none,-182,8121,1094,3,2,6,user1
2025-03-09T20:24:07.030579,none,-190,8090,1079,1,1,7,user1
2025-03-09T20:24:07.034607,none,-189,8174,1102,0,0,8,user1
2025-03-09T20:24:07.038635,none,-159,8142,1118,1,0,8,user1
2025-03-09T20:24:07.042826,none,-179,8127,1112,1,2,6,user1
2025-03-09T20:24:07.046851,none,-160,8117,1118,3,1,7,user1
2025-03-09T20:24:07.051163,none,-168,8114,1097,1,1,7,user1
2025-03-09T20:24:07.055203,none,-194,8146,1100,2,0,4,user1
2025-03-09T20:24:07.059225,none,-185,8159,1085,1,1,8,user1
2025-03-09T20:24:07.063390,none,-188,8167,1127,0,1,7,user1
2025-03-09T20:24:07.067870,none,-176,8161,1117,2,1,8,user1
2025-03-09T20:24:07.071956,none,-166,8116,1096,3,3,9,user1
2025-03-09T20:24:07.075977,none,-173,8113,1101,3,0,6,user1
2025-03-09T20:24:07.080038,none,-159,8108,1079,2,1,10,user1
2025-03-09T20:24:07.084265,none,-150,8091,1083,3,1,9,user1
2025-03-09T20:24:07.088487,none,-152,8148,1112,3,1,9,user1
2025-03-09T20:24:07.092705,none,-163,8158,1095,1,1,7,user1
2025-03-09T20:24:07.096744,none,-153,8129,1129,4,3,7,user1
2025-03-09T20:24:07.101238,none,-161,8136,1084,2,0,8,user1
2025-03-09T20:24:07.105260,none,-184,8121,1095,3,2,9,user1
2025-03-09T20:24:07.109749,none,-149,8150,1082,5,3,7,user1
2025-03-09T20:24:07.114277,none,-159,8139,1062,4,2,8,user1
2025-03-09T20:24:07.118305,none,-152,8146,1072,0,2,10,user1
2025-03-09T20:24:07.122750,none,-145,8139,1115,2,2,6,user1
2025-03-09T20:24:07.126833,none,-115,8114,1101,2,4,7,user1
2025-03-09T20:24:07.131252,none,-144,8134,1099,3,1,7,user1
2025-03-09T20:24:07.135377,none,-133,8106,1085,1,3,8,user1
2025-03-09T20:24:07.139786,none,-136,8134,1103,4,1,8,user1
2025-03-09T20:24:07.143838,none,-132,8147,1116,2,0,7,user1
2025-03-09T20:24:07.147870,none,-126,8127,1089,1,1,8,user1
2025-03-09T20:24:07.152313,none,-107,8164,1096,0,1,8,user1
2025-03-09T20:24:07.156743,none,-147,8122,1091,1,0,6,user1
2025-03-09T20:24:07.160877,none,-109,8116,1081,1,3,7,user1
2025-03-09T20:24:07.165243,none,-125,8098,1078,2,3,9,user1
2025-03-09T20:24:07.169838,none,-125,8156,1119,1,4,5,user1
2025-03-09T20:24:07.173873,none,-153,8145,1107,0,1,8,user1
2025-03-09T20:24:07.177917,none,-138,8137,1094,0,2,8,user1
2025-03-09T20:24:07.182437,none,-136,8140,1104,0,3,7,user1
2025-03-09T20:24:07.186512,none,-132,8141,1096,1,1,6,user1
2025-03-09T20:24:07.191032,none,-157,8141,1094,-1,1,8,user1
2025-03-09T20:24:07.195146,none,-148,8121,1079,1,2,4,user1
2025-03-09T20:24:07.199249,none,-142,8127,1078,2,3,6,user1
2025-03-09T20:24:07.203396,none,-160,8131,1094,1,3,8,user1
2025-03-09T20:24:07.207520,none,-132,8113,1103,0,1,8,user1
2025-03-09T20:24:07.211990,none,-140,8142,1103,2,3,6,user1
2025-03-09T20:24:07.216241,none,-146,8102,1088,1,2,5,user1
2025-03-09T20:24:07.220272,none,-138,8142,1112,0,1,8,user1
2025-03-09T20:24:07.224379,none,-119,8144,1125,0,1,5,user1
2025-03-09T20:24:07.228742,none,-148,8115,1109,2,0,7,user1
2025-03-09T20:24:07.232881,none,-158,8121,1100,1,2,7,user1
2025-03-09T20:24:07.236920,none,-161,8138,1120,-1,0,7,user1
2025-03-09T20:24:07.241490,none,-134,8168,1097,2,2,8,user1
2025-03-09T20:24:07.245526,none,-156,8100,1081,4,2,7,user1
2025-03-09T20:24:07.249573,none,-152,8181,1107,4,1,6,user1
2025-03-09T20:24:07.254161,none,-187,8099,1074,1,3,7,user1
2025-03-09T20:24:07.258670,none,-161,8134,1072,0,4,7,user1
2025-03-09T20:24:07.262775,none,-160,8167,1095,2,1,6,user1
2025-03-09T20:24:07.267030,none,-176,8121,1102,1,0,7,user1
2025-03-09T20:24:07.271550,none,-174,8109,1092,1,0,9,user1
2025-03-09T20:24:07.275625,none,-167,8132,1096,1,3,8,user1
2025-03-09T20:24:07.279780,none,-180,8142,1067,0,1,8,user1
2025-03-09T20:24:07.283865,none,-192,8159,1087,1,1,7,user1
2025-03-09T20:24:07.287902,none,-174,8129,1125,4,2,9,user1
2025-03-09T20:24:07.292478,none,-186,8097,1102,3,0,9,user1
2025-03-09T20:24:07.296705,none,-185,8129,1101,0,2,6,user1
2025-03-09T20:24:07.301160,none,-153,8159,1088,1,0,9,user1
2025-03-09T20:24:07.305553,none,-180,8133,1103,3,1,6,user1
2025-03-09T20:24:07.309740,none,-192,8149,1095,1,1,8,user1
2025-03-09T20:24:07.313774,none,-200,8127,1067,0,1,9,user1
2025-03-09T20:24:07.318166,none,-177,8137,1097,0,2,5,user1
2025-03-09T20:24:07.322288,none,-155,8124,1112,3,2,8,user1
2025-03-09T20:24:07.326312,none,-204,8160,1095,0,0,7,user1
2025-03-09T20:24:07.330747,none,-168,8177,1083,2,2,6,user1
2025-03-09T20:24:07.335174,none,-163,8141,1096,3,2,6,user1
2025-03-09T20:24:07.339438,none,-161,8125,1083,0,1,6,user1
2025-03-09T20:24:07.343545,none,-190,8132,1102,5,2,6,user1
2025-03-09T20:24:07.347569,none,-209,8044,1035,2,0,7,user1
2025-03-09T20:24:07.351665,none,-127,8152,1117,2,0,9,user1
2025-03-09T20:24:07.356181,none,-171,8127,1088,5,2,10,user1
2025-03-09T20:24:07.360688,none,-187,8214,1109,-1,2,10,user1
2025-03-09T20:24:07.364736,none,-153,8200,1092,4,1,7,user1
2025-03-09T20:24:07.369200,none,-139,8130,1107,2,0,8,user1
2025-03-09T20:24:07.373231,none,-147,8115,1085,4,2,6,user1
2025-03-09T20:24:07.377748,none,-142,8040,1063,1,2,5,user1
2025-03-09T20:24:07.382306,none,-152,8153,1135,2,2,7,user1
2025-03-09T20:24:07.386362,none,-133,8089,1041,3,1,6,user1
2025-03-09T20:24:07.390671,none,-158,8224,1112,0,1,6,user1
2025-03-09T20:24:07.394699,none,-148,8155,1115,4,3,10,user1
2025-03-09T20:24:07.398736,none,-151,8090,1060,2,2,7,user1
2025-03-09T20:24:07.402764,none,-117,8107,1094,4,3,7,user1
2025-03-09T20:24:07.407082,none,-134,8074,1065,3,1,7,user1
2025-03-09T20:24:07.411364,none,-152,8174,1107,3,0,6,user1
2025-03-09T20:24:07.415889,none,-135,8162,1139,1,-1,7,user1
2025-03-09T20:24:07.419944,none,-140,8177,1103,6,1,5,user1
2025-03-09T20:24:07.424031,none,-122,8119,1075,1,2,7,user1
2025-03-09T20:24:07.428101,none,-135,8116,1089,1,1,6,user1
2025-03-09T20:24:07.432632,none,-148,8079,1079,5,1,9,user1
2025-03-09T20:24:07.436669,none,-114,8076,1079,0,0,7,user1
2025-03-09T20:24:07.440698,none,-127,8133,1132,0,1,5,user1
2025-03-09T20:24:07.444720,none,-132,8167,1113,0,0,6,user1
2025-03-09T20:24:07.449231,none,-125,8155,1129,0,2,8,user1
2025-03-09T20:24:07.453263,none,-145,8139,1097,1,1,5,user1
2025-03-09T20:24:07.457289,none,-136,8118,1106,2,0,7,user1
2025-03-09T20:24:07.461734,none,-117,8107,1112,0,2,7,user1
2025-03-09T20:24:07.465757,none,-155,8120,1094,0,2,6,user1
2025-03-09T20:24:07.469783,none,-176,8145,1100,0,1,11,user1
2025-03-09T20:24:07.473803,none,-151,8168,1112,0,2,9,user1
2025-03-09T20:24:07.477827,none,-170,8148,1092,0,1,4,user1
2025-03-09T20:24:07.482196,none,-160,8122,1083,0,0,6,user1
2025-03-09T20:24:07.486691,none,-161,8115,1103,4,0,7,user1
2025-03-09T20:24:07.490713,none,-156,8086,1106,3,2,3,user1
2025-03-09T20:24:07.494937,none,-178,8141,1092,0,2,4,user1
2025-03-09T20:24:07.498967,none,-155,8168,1113,2,2,7,user1
2025-03-09T20:24:07.503144,none,-162,8135,1098,4,2,7,user1
2025-03-09T20:24:07.507226,none,-159,8161,1084,2,1,8,user1
2025-03-09T20:24:07.511778,none,-187,8118,1081,4,3,8,user1
2025-03-09T20:24:07.515853,none,-175,8105,1111,1,0,6,user1
2025-03-09T20:24:07.519873,none,-169,8119,1074,2,0,7,user1
2025-03-09T20:24:07.524354,none,-184,8163,1102,0,1,6,user1
2025-03-09T20:24:07.528531,none,-152,8134,1101,3,1,8,user1
2025-03-09T20:24:07.532619,none,-180,8160,1109,3,2,6,user1
2025-03-09T20:24:07.536725,none,-185,8122,1103,5,4,8,user1
2025-03-09T20:24:07.540763,none,-157,8106,1102,4,4,8,user1
2025-03-09T20:24:07.544896,none,-174,8102,1114,3,3,6,user1
2025-03-09T20:24:07.549225,none,-120,8083,1091,2,1,8,user1
2025-03-09T20:24:07.553699,none,-173,8158,1089,1,1,8,user1
2025-03-09T20:24:07.558233,none,-192,8184,1090,2,0,10,user1
2025-03-09T20:24:07.562276,none,-180,8149,1099,3,0,7,user1
2025-03-09T20:24:07.566828,none,-182,8161,1095,1,1,8,user1
2025-03-09T20:24:07.571363,none,-142,8098,1049,2,4,7,user1
2025-03-09T20:24:07.575436,none,-134,8116,1088,1,1,7,user1
2025-03-09T20:24:07.579969,none,-147,8121,1080,0,0,7,user1
2025-03-09T20:24:07.583997,none,-155,8130,1086,2,3,7,user1
2025-03-09T20:24:07.588484,none,-171,8162,1096,3,3,5,user1
2025-03-09T20:24:07.592609,none,-165,8170,1118,2,2,7,user1
2025-03-09T20:24:07.596723,none,-152,8132,1065,3,3,9,user1
2025-03-09T20:24:07.601231,none,-161,8140,1097,3,2,7,user1
2025-03-09T20:24:07.605737,none,-156,8179,1088,4,3,5,user1
2025-03-09T20:24:07.610260,none,-129,8181,1082,2,2,7,user1
2025-03-09T20:24:07.614286,none,-140,8139,1104,1,4,6,user1
2025-03-09T20:24:07.618732,none,-165,8143,1092,2,1,7,user1
2025-03-09T20:24:07.622879,none,-118,8160,1090,1,3,8,user1
2025-03-09T20:24:07.626937,none,-117,8140,1099,3,3,9,user1
2025-03-09T20:24:07.631352,none,-152,8111,1092,0,2,7,user1
2025-03-09T20:24:07.635910,none,-168,8153,1110,3,2,10,user1
2025-03-09T20:24:07.640261,none,-146,8131,1097,2,1,10,user1
2025-03-09T20:24:07.644719,none,-185,8122,1106,1,0,5,user1
2025-03-09T20:24:07.648741,none,-152,8123,1095,0,1,6,user1
2025-03-09T20:24:07.652968,none,-153,8113,1096,1,0,8,user1
2025-03-09T20:24:07.657217,none,-126,8129,1114,2,2,4,user1
2025-03-09T20:24:07.661733,none,-150,8168,1115,2,2,6,user1
2025-03-09T20:24:07.666299,none,-132,8156,1091,1,1,8,user1
2025-03-09T20:24:07.670328,none,-156,8147,1095,2,2,8,user1
2025-03-09T20:24:07.674352,none,-154,8157,1088,1,1,8,user1
2025-03-09T20:24:07.678429,none,-133,8124,1107,1,1,8,user1
2025-03-09T20:24:07.682932,none,-135,8121,1104,1,1,6,user1
2025-03-09T20:24:07.687045,none,-143,8135,1106,1,1,9,user1
2025-03-09T20:24:07.691367,none,-985,8158,930,7,-10,-1,user1
2025-03-09T20:24:07.695892,none,-941,8380,705,2,-37,2,user1
