starttime,group_index
2025-03-28 18:18:58.238672,0
2025-03-28 18:18:59.168522,1
2025-03-28 18:19:00.211210,2
2025-03-28 18:19:01.141013,3
2025-03-28 18:19:02.181027,4
2025-03-28 18:19:03.133106,5
2025-03-28 18:19:04.120314,6
2025-03-28 18:19:05.151696,7
2025-03-28 18:19:06.124466,8
2025-03-28 18:19:06.979630,9
2025-03-28 18:19:07.869457,10
2025-03-28 18:19:08.788111,11
2025-03-28 18:19:09.740614,12
2025-03-28 18:19:10.668413,13
2025-03-28 18:19:11.588318,14
2025-03-28 18:19:12.734125,15
2025-03-28 18:19:13.709251,16
2025-03-28 18:19:14.665845,17
2025-03-28 18:19:15.585575,18
2025-03-28 18:19:16.398518,19
2025-03-28 18:19:17.912180,20
2025-03-28 18:19:18.879764,21
2025-03-28 18:19:19.752757,22
2025-03-28 18:19:20.597283,23
2025-03-28 18:19:21.444057,24
2025-03-28 18:19:22.276658,25
2025-03-28 18:19:23.096872,26
2025-03-28 18:19:24.015907,27
2025-03-28 18:19:24.945243,28
2025-03-28 18:19:25.861864,29
2025-03-28 18:19:26.778810,30
2025-03-28 18:19:27.643654,31
2025-03-28 18:19:28.458488,32
2025-03-28 18:19:29.306891,33
2025-03-28 18:19:30.164409,34
2025-03-28 18:19:30.965110,35
2025-03-28 18:19:31.828455,36
2025-03-28 18:19:32.696299,37
2025-03-28 18:19:33.469464,38
2025-03-28 18:19:34.264483,39
2025-03-28 18:19:35.165900,40
2025-03-28 18:19:35.936666,41
2025-03-28 18:19:36.731724,42
2025-03-28 18:19:37.488713,43
2025-03-28 18:19:38.343867,44
2025-03-28 18:19:39.107348,45
2025-03-28 18:19:39.909475,46
2025-03-28 18:19:40.693109,47
2025-03-28 18:19:41.576642,48
2025-03-28 18:19:42.300418,49
2025-03-28 18:19:43.099907,50
2025-03-28 18:19:43.890306,51
2025-03-28 18:19:44.677104,52
2025-03-28 18:19:45.485944,53
2025-03-28 18:19:46.252217,54
2025-03-28 18:19:47.169792,55
2025-03-28 18:19:48.216856,56
2025-03-28 18:19:49.029655,57
2025-03-28 18:19:49.741471,58
2025-03-28 18:19:50.617935,59
2025-03-28 18:19:51.453552,60
2025-03-28 18:19:52.434858,61
2025-03-28 18:19:53.221906,62
2025-03-28 18:19:54.144527,63
2025-03-28 18:19:54.964258,64
2025-03-28 18:19:55.848334,65
2025-03-28 18:19:56.625913,66
2025-03-28 18:19:57.431972,67
2025-03-28 18:19:58.229620,68
2025-03-28 18:19:59.164070,69
2025-03-28 18:20:00.009833,70
2025-03-28 18:20:00.889068,71
2025-03-28 18:20:01.645607,72
2025-03-28 18:20:02.617388,73
2025-03-28 18:20:03.452628,74
2025-03-28 18:20:04.228455,75
2025-03-28 18:20:05.069278,76
2025-03-28 18:20:05.838490,77
2025-03-28 18:20:06.634202,78
2025-03-28 18:20:07.505038,79
2025-03-28 18:20:08.300267,80
2025-03-28 18:20:09.106958,81
2025-03-28 18:20:09.824552,82
2025-03-28 18:20:10.602592,83
2025-03-28 18:20:11.321505,84
2025-03-28 18:20:12.069314,85
2025-03-28 18:20:12.887955,86
2025-03-28 18:20:13.639471,87
2025-03-28 18:20:14.384705,88
2025-03-28 18:20:15.148517,89
2025-03-28 18:20:15.982029,90
2025-03-28 18:20:16.788159,91
2025-03-28 18:20:17.573551,92
2025-03-28 18:20:18.364004,93
2025-03-28 18:20:19.238638,94
2025-03-28 18:20:20.025947,95
2025-03-28 18:20:20.693728,96
2025-03-28 18:20:21.368792,97
2025-03-28 18:20:22.123075,98
2025-03-28 18:20:22.834628,99
2025-03-28 18:20:23.540784,100
2025-03-28 18:20:24.343208,101
2025-03-28 18:20:24.984335,102
2025-03-28 18:20:25.700601,103
2025-03-28 18:20:26.453354,104
2025-03-28 18:20:27.209859,105
2025-03-28 18:20:27.883326,106
2025-03-28 18:20:28.597993,107
2025-03-28 18:20:29.260300,108
2025-03-28 18:20:30.300961,109
2025-03-28 18:20:31.013123,110
2025-03-28 18:20:31.845560,111
2025-03-28 18:20:32.587403,112
2025-03-28 18:20:33.281785,113
2025-03-28 18:20:33.974210,114
2025-03-28 18:20:34.872938,115
2025-03-28 18:20:35.563215,116
2025-03-28 18:20:36.268942,117
2025-03-28 18:20:37.081916,118
2025-03-28 18:20:37.716955,119
2025-03-28 18:20:38.539309,120
2025-03-28 18:20:39.273918,121
2025-03-28 18:20:40.104603,122
2025-03-28 18:20:40.968183,123
2025-03-28 18:20:41.691931,124
2025-03-28 18:20:42.446707,125
